Ligand,Receptor,Annotation,Reference
CDH1,ITGA2,Cell-Cell Contact,PMID: 12392763
CDH1,ITGB1,Cell-Cell Contact,PMID: 12392763
CDH1,ITGAE,Cell-Cell Contact,PMID: 9425167
CDH1,ITGB7,Cell-Cell Contact,PMID: 9425167
CDH1,KLRG1,Cell-Cell Contact,PMID: 19604491
CDH5,CDH5,Cell-Cell Contact,KEGG: hsa04514
CD1D1,CEACAM5,Cell-Cell Contact,PMID: 24104458
CD209A,CEACAM1,Cell-Cell Contact,PMID: 16282604; PMID: 6246332
CD8A,CEACAM5,Cell-Cell Contact,PMID: 24104458
CEACAM1,CEACAM5,Cell-Cell Contact,PMID: 11590190
SELE,CEACAM1,Cell-Cell Contact,PMID: 1378450
CLDN11,CLDN11,Cell-Cell Contact,KEGG: hsa04514
CLEC2D,KLRB1B,Cell-Cell Contact,PMID: 24223577
CLEC2G,KLRB1,Cell-Cell Contact,PMID: 24223577
CLEC2H,KLRB1,Cell-Cell Contact,PMID: 24223577
CLEC2I,KLRB1,Cell-Cell Contact,PMID: 24223577
CLEC2F,KLRB1F,Cell-Cell Contact,PMID: 24223577
CLEC2G,KLRB1F,Cell-Cell Contact,PMID: 24223577
CLEC2I,KLRB1F,Cell-Cell Contact,PMID: 24223577
NFASC,CNTN1,Cell-Cell Contact,KEGG: hsa04514
NFASC,CNTNAP1,Cell-Cell Contact,KEGG: hsa04514
CNTN2,CNTN2,Cell-Cell Contact,KEGG: hsa04514
CNTN2,CNTNAP2,Cell-Cell Contact,KEGG: hsa04514
CNTN2,L1CAM,Cell-Cell Contact,KEGG: hsa04514
CNTN1,NRCAM,Cell-Cell Contact,KEGG: hsa04514
CSPG4,ITGA3,Cell-Cell Contact,PMID: 30213051
CSPG4,ITGB1,Cell-Cell Contact,PMID: 30213051
DSC1,DSG1C,Cell-Cell Contact,PMID: 27298358
DSC1,DSG2,Cell-Cell Contact,PMID: 27298358
DSC2,DSG1C,Cell-Cell Contact,PMID: 27298358
DSC2,DSG2,Cell-Cell Contact,PMID: 27298358
DSG1C,DSC3,Cell-Cell Contact,PMID: 27298358
DSG2,DSC3,Cell-Cell Contact,PMID: 27298358
EPGN,EGFR,Cell-Cell Contact,PMID: 27298358
EFNA1,EPHA1,Cell-Cell Contact,PMID: 15114347
EFNA1,EPHA2,Cell-Cell Contact,PMID: 15114347
EFNA1,EPHA3,Cell-Cell Contact,PMID: 15114347
EFNA1,EPHA4,Cell-Cell Contact,PMID: 15114347
EFNA1,EPHA5,Cell-Cell Contact,PMID: 15114347
EFNA1,EPHA7,Cell-Cell Contact,PMID: 15114347
EFNA1,EPHA8,Cell-Cell Contact,PMID: 15114347
EFNA2,EPHA1,Cell-Cell Contact,PMID: 15114347
EFNA2,EPHA2,Cell-Cell Contact,PMID: 15114347
EFNA2,EPHA3,Cell-Cell Contact,PMID: 15114347
EFNA2,EPHA4,Cell-Cell Contact,PMID: 15114347
EFNA2,EPHA5,Cell-Cell Contact,PMID: 15114347
EFNA2,EPHA7,Cell-Cell Contact,PMID: 15114347
EFNA2,EPHA8,Cell-Cell Contact,PMID: 15114347
EFNA3,EPHA1,Cell-Cell Contact,PMID: 15114347
EFNA3,EPHA2,Cell-Cell Contact,PMID: 15114347
EFNA3,EPHA3,Cell-Cell Contact,PMID: 15114347
EFNA3,EPHA4,Cell-Cell Contact,PMID: 15114347
EFNA3,EPHA5,Cell-Cell Contact,PMID: 15114347
EFNA3,EPHA7,Cell-Cell Contact,PMID: 15114347
EFNA3,EPHA8,Cell-Cell Contact,PMID: 15114347
EFNA4,EPHA1,Cell-Cell Contact,PMID: 15114347
EFNA4,EPHA2,Cell-Cell Contact,PMID: 15114347
EFNA4,EPHA3,Cell-Cell Contact,PMID: 15114347
EFNA4,EPHA4,Cell-Cell Contact,PMID: 15114347
EFNA4,EPHA5,Cell-Cell Contact,PMID: 15114347
EFNA4,EPHA7,Cell-Cell Contact,PMID: 15114347
EFNA4,EPHA8,Cell-Cell Contact,PMID: 15114347
EFNA5,EPHA1,Cell-Cell Contact,PMID: 15114347
EFNA5,EPHA2,Cell-Cell Contact,PMID: 15114347
EFNA5,EPHA3,Cell-Cell Contact,PMID: 15114347
EFNA5,EPHA4,Cell-Cell Contact,PMID: 15114347
EFNA5,EPHA5,Cell-Cell Contact,PMID: 15114347
EFNA5,EPHA7,Cell-Cell Contact,PMID: 15114347
EFNA5,EPHA8,Cell-Cell Contact,PMID: 15114347
EFNA5,EPHB2,Cell-Cell Contact,PMID:15107857; PMID: 15114347
EFNB1,EPHA4,Cell-Cell Contact,PMID: 15114347
EFNB1,EPHB1,Cell-Cell Contact,PMID: 15114347
EFNB1,EPHB2,Cell-Cell Contact,PMID: 15114347
EFNB1,EPHB3,Cell-Cell Contact,PMID: 15114347
EFNB1,EPHB4,Cell-Cell Contact,PMID: 15114347
EFNB2,EPHA4,Cell-Cell Contact,PMID: 15114347
EFNB2,EPHB1,Cell-Cell Contact,PMID: 15114347
EFNB2,EPHB2,Cell-Cell Contact,PMID: 15114347
EFNB2,EPHB3,Cell-Cell Contact,PMID: 15114347
EFNB2,EPHB4,Cell-Cell Contact,PMID: 15114347
EFNB3,EPHA4,Cell-Cell Contact,PMID: 15114347
EFNB3,EPHB1,Cell-Cell Contact,PMID: 15114347
EFNB3,EPHB2,Cell-Cell Contact,PMID: 15114347
EFNB3,EPHB3,Cell-Cell Contact,PMID: 15114347
EFNB3,EPHB4,Cell-Cell Contact,PMID: 15114347
EFNB3,EPHB6,Cell-Cell Contact,PMID: 15114347
ESAM,ESAM,Cell-Cell Contact,KEGG: hsa04514; PMID: 11279107
GP1BA,ITGAM,Cell-Cell Contact,PMC2194217
GP1BA,ITGB2,Cell-Cell Contact,PMC2194217
ICAM1,ITGAX,Cell-Cell Contact,PMID: 16252253
ICAM1,ITGB2,Cell-Cell Contact,PMID: 16252253
ICAM1,ITGAL,Cell-Cell Contact,KEGG: hsa04514
ICAM1,ITGB2,Cell-Cell Contact,KEGG: hsa04514
ICAM2,ITGAL,Cell-Cell Contact,KEGG: hsa04514
ICAM2,ITGB2,Cell-Cell Contact,KEGG: hsa04514
ICAM1,ITGAM,Cell-Cell Contact,KEGG: hsa04514
ICAM2,ITGAM,Cell-Cell Contact,KEGG: hsa04514
ICAM1,ITGAL,Cell-Cell Contact,PMID: 23602662
ICAM1,SPN,Cell-Cell Contact,PMID: 1683685
ICAM5,CD209A,Cell-Cell Contact,PMID: 15795245
ICAM5,CD209F,Cell-Cell Contact,PMID: 15795245
ICOSLG,ICOS,Cell-Cell Contact,PMID: 23954143
ICOSLG,CD28,Cell-Cell Contact,KEGG: hsa04514
ICOSLG,CTLA4,Cell-Cell Contact,KEGG: hsa04514
ITGAL,CD226,Cell-Cell Contact,KEGG: hsa04514
ITGB2,CD226,Cell-Cell Contact,KEGG: hsa04514
ITGAL,ICAM1,Cell-Cell Contact,KEGG: hsa04514
ITGB2,ICAM1,Cell-Cell Contact,KEGG: hsa04514
ITGAL,ICAM2,Cell-Cell Contact,KEGG: hsa04514
ITGB2,ICAM2,Cell-Cell Contact,KEGG: hsa04514
ITGAL_ITGB2L,CD226,Cell-Cell Contact,KEGG: hsa04514
ITGAL_ITGB2L,ICAM1,Cell-Cell Contact,KEGG: hsa04514
ITGAL_ITGB2L,ICAM2,Cell-Cell Contact,KEGG: hsa04514
JAM2,ITGA3,Cell-Cell Contact,PMID: 12070135
JAM2,ITGB1,Cell-Cell Contact,PMID: 12070135
JAM2,ITGAV,Cell-Cell Contact,KEGG: hsa04514
JAM2,ITGB1,Cell-Cell Contact,KEGG: hsa04514
JAM3,ITGAM,Cell-Cell Contact,"KEGG: hsa04514; PMID: 16118203, PMC2194005"
JAM3,ITGB2,Cell-Cell Contact,"KEGG: hsa04514; PMID: 16118203, PMC2194005"
F11R,ITGAL,Cell-Cell Contact,PMID: 11812992
F11R,ITGB2,Cell-Cell Contact,PMID: 11812992
JAM3,ITGAM_ITGB2L,Cell-Cell Contact,KEGG: hsa04514; 
JAM2,JAM3,Cell-Cell Contact,PMC1237098;  PMID: 11590146
F11R,F11R,Cell-Cell Contact,KEGG: hsa04514
F11R,JAM2,Cell-Cell Contact,KEGG: hsa04514
F11R,JAM3,Cell-Cell Contact,KEGG: hsa04514
JAM2,F11R,Cell-Cell Contact,KEGG: hsa04514
JAM2,JAM2,Cell-Cell Contact,KEGG: hsa04514
JAM3,F11R,Cell-Cell Contact,KEGG: hsa04514
JAM3,JAM2,Cell-Cell Contact,KEGG: hsa04514
JAM3,JAM3,Cell-Cell Contact,KEGG: hsa04514
L1CAM,ITGAV,Cell-Cell Contact,PMID: 9396761
L1CAM,ITGB3,Cell-Cell Contact,PMID: 9396761
L1CAM,ITGA4,Cell-Cell Contact,PMID: 8557754
L1CAM,ITGB7,Cell-Cell Contact,PMID: 8557754
L1CAM,L1CAM,Cell-Cell Contact,PMID: 18701456
LAIR1,PIRA2,Cell-Cell Contact,PMID: 19283782
LCK,CD8A,Cell-Cell Contact,PMID: 25427562
LCK,CD8B,Cell-Cell Contact,PMID: 25427562
MADCAM1,ITGA4,Cell-Cell Contact,KEGG: hsa04514; PMID: 7517418
MADCAM1,ITGB7,Cell-Cell Contact,KEGG: hsa04514; PMID: 7517418
MAG,MAG,Cell-Cell Contact,KEGG: hsa04514
H2-T23,KLRD1,Cell-Cell Contact,PMID: 24223577
H2-T23,KLRC1,Cell-Cell Contact,PMID: 24223577
H2-T23,KLRC2,Cell-Cell Contact,PMID: 24223577
H2-M2,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-M3,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-M9,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-Q1,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-Q10,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-Q2,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-Q7,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-Q8,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-T22,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-T23,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-T24,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-T3,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-T9,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-M10.4,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-M11,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-M1,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-M10.5,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-M10.2,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-M10.6,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-T10,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-Q6,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-M10.3,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-BL,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-D1 ,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-K1,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-M10.1,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-T18,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-Q9,CD8A,Cell-Cell Contact,KEGG: hsa04514
GM8909,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-L,CD8A,Cell-Cell Contact,KEGG: hsa04514
GM10499,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-Q4,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-T-PS,CD8A,Cell-Cell Contact,KEGG: hsa04514
GM11127,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-M5,CD8A,Cell-Cell Contact,KEGG: hsa04514
GM7030,CD8A,Cell-Cell Contact,KEGG: hsa04514
H2-M2,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-M3,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-M9,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-Q1,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-Q10,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-Q2,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-Q7,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-Q8,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-T22,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-T23,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-T24,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-T3,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-T9,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-M10.4,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-M11,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-M1,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-M10.5,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-M10.2,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-M10.6,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-T10,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-Q6,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-M10.3,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-BL,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-D1,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-K1,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-M10.1,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-T18,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-Q9,CD8B,Cell-Cell Contact,KEGG: hsa04514
GM8909 ,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-L,CD8B,Cell-Cell Contact,KEGG: hsa04514
GM10499 ,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-Q4,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-T-PS,CD8B,Cell-Cell Contact,KEGG: hsa04514
GM11127,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-M5,CD8B,Cell-Cell Contact,KEGG: hsa04514
GM7030,CD8B,Cell-Cell Contact,KEGG: hsa04514
H2-BI,KIR3DL1,Cell-Cell Contact,PMID: 28484462
H2-D1,KIR3DL1,Cell-Cell Contact,PMID: 28484462
H2-K1,KIR3DL1,Cell-Cell Contact,PMID: 28484462
H2-Q1,KIR3DL1,Cell-Cell Contact,PMID: 28484462
H2-Q10,KIR3DL1,Cell-Cell Contact,PMID: 28484462
H2-Q2,KIR3DL1,Cell-Cell Contact,PMID: 28484462
H2-Q4,KIR3DL1,Cell-Cell Contact,PMID: 28484462
H2-Q6,KIR3DL1,Cell-Cell Contact,PMID: 28484462
H2-Q7,KIR3DL1,Cell-Cell Contact,PMID: 28484462
H2-D,KLRA,Cell-Cell Contact,PMID: 24223577
H2-K1,KLRA,Cell-Cell Contact,PMID: 24223577
ULBP1,KLRK1,Cell-Cell Contact,PMID: 24223577
RAET1A,KLRK1,Cell-Cell Contact,PMID: 24223577
H60a,KLRK1,Cell-Cell Contact,PMID: 24223577
H2-Ea-ps,CD4,Cell-Cell Contact,KEGG: hsa04514
H2-AA,CD4,Cell-Cell Contact,KEGG: hsa04514
H2-AB1,CD4,Cell-Cell Contact,KEGG: hsa04514
H2-EB1,CD4,Cell-Cell Contact,KEGG: hsa04514
HLA-DMA,CD4,Cell-Cell Contact,KEGG: hsa04514
H2-DMB1,CD4,Cell-Cell Contact,KEGG: hsa04514
H2-DMB2,CD4,Cell-Cell Contact,KEGG: hsa04514
HLA-DOA,CD4,Cell-Cell Contact,KEGG: hsa04514
HLA-DOB,CD4,Cell-Cell Contact,KEGG: hsa04514
MPZ,MPZL1,Cell-Cell Contact,KEGG: hsa04514
MPZ,MPZ,Cell-Cell Contact,KEGG: hsa04514
MPZL1,MPZL1,Cell-Cell Contact,KEGG: hsa04514
NCAM1,FGFR1,Cell-Cell Contact,PMID: 12791257
NCAM1,NCAM1,Cell-Cell Contact,KEGG: hsa04514
NCAM1,NCAM2,Cell-Cell Contact,KEGG: hsa04514
NCAM1,L1CAM,Cell-Cell Contact,KEGG: hsa04514
NCAM2,L1CAM,Cell-Cell Contact,KEGG: hsa04514
NECTIN1,CADM3,Cell-Cell Contact,PMID: 23027581
NECTIN1,CD96,Cell-Cell Contact,PMID: 23027581
NECTIN1,NECTIN4,Cell-Cell Contact,PMID: 23027581
NECTIN3,NECTIN1,Cell-Cell Contact,PMID: 23027581
NECTIN3,NECTIN2,Cell-Cell Contact,PMID: 23027581
NECTIN3,PVR,Cell-Cell Contact,PMID: 23027581
NECTIN3,TIGIT,Cell-Cell Contact,KEGG: hsa04514; PMID: 1313846
NECTIN2,CD226,Cell-Cell Contact,KEGG: hsa04514
NECTIN2,TIGIT,Cell-Cell Contact,KEGG: hsa04514
NECTIN1,NECTIN3,Cell-Cell Contact,KEGG: hsa04514
NEGR1,NEGR1,Cell-Cell Contact,KEGG: hsa04514
LRRC4C,NTNG1,Cell-Cell Contact,KEGG: hsa04514
LRRC4,NTNG2,Cell-Cell Contact,KEGG: hsa04514
LRRC4B,PTPRF,Cell-Cell Contact,KEGG: hsa04514
ULBP1,HCST,Cell-Cell Contact,PMID: 24223577
DLK1,NOTCH1,Cell-Cell Contact,PMID: 22353464
DLK1,NOTCH2,Cell-Cell Contact,PMID: 22353464
DLK1,NOTCH3,Cell-Cell Contact,PMID: 22353464
DLK1,NOTCH4,Cell-Cell Contact,PMID: 22353464
DLL1,NOTCH1,Cell-Cell Contact,PMID: 22353464
DLL1,NOTCH3,Cell-Cell Contact,PMID: 22353464
DLL1,NOTCH4,Cell-Cell Contact,PMID: 22353464
DLL3,NOTCH1,Cell-Cell Contact,PMID: 22353464
DLL3,NOTCH2,Cell-Cell Contact,PMID: 22353464
DLL3,NOTCH3,Cell-Cell Contact,PMID: 22353464
DLL3,NOTCH4,Cell-Cell Contact,PMID: 22353464
DLL4,NOTCH1,Cell-Cell Contact,PMID: 22353464
DLL4,NOTCH2,Cell-Cell Contact,PMID: 22353464
DLL4,NOTCH3,Cell-Cell Contact,PMID: 22353464
DLL4,NOTCH4,Cell-Cell Contact,PMID: 22353464
JAG1,NOTCH1,Cell-Cell Contact,PMID: 22353464
JAG1,NOTCH2,Cell-Cell Contact,PMID: 22353464
JAG1,NOTCH3,Cell-Cell Contact,PMID: 22353464
JAG1,NOTCH4,Cell-Cell Contact,PMID: 22353464
JAG2,NOTCH1,Cell-Cell Contact,PMID: 22353464
JAG2,NOTCH2,Cell-Cell Contact,PMID: 22353464
JAG2,NOTCH3,Cell-Cell Contact,PMID: 22353464
JAG2,NOTCH4,Cell-Cell Contact,PMID: 22353464
DLL1,NOTCH2,Cell-Cell Contact,PMID: 22353464
NRXN1,NLGN1,Cell-Cell Contact,KEGG: hsa04514
NRXN1,NLGN2,Cell-Cell Contact,KEGG: hsa04514
NRXN1,NLGN3,Cell-Cell Contact,KEGG: hsa04514
NRXN2,NLGN1,Cell-Cell Contact,KEGG: hsa04514
NRXN2,NLGN2,Cell-Cell Contact,KEGG: hsa04514
NRXN2,NLGN3,Cell-Cell Contact,KEGG: hsa04514
NRXN3,NLGN1,Cell-Cell Contact,KEGG: hsa04514
NRXN3,NLGN2,Cell-Cell Contact,KEGG: hsa04514
NRXN3,NLGN3,Cell-Cell Contact,KEGG: hsa04514
OCLN,OCLN,Cell-Cell Contact,KEGG: hsa04514
CD274,PDCD1,Cell-Cell Contact,PMID: 23954143
PDCD1LG2,PDCD1,Cell-Cell Contact,PMID: 23954143
PECAM1,PECAM1,Cell-Cell Contact,KEGG: hsa04514
PTPRM,PTPRM,Cell-Cell Contact,KEGG: hsa04514
PVR,CD226,Cell-Cell Contact,KEGG: hsa04514
PVR,TIGIT,Cell-Cell Contact,KEGG: hsa04514
SELE,CD44,Cell-Cell Contact,PMC4571854
SELE,GLG1,Cell-Cell Contact,PMID: 11404363
SELL,CD34,Cell-Cell Contact,PMID: 7692600; PMID: 8977216
SELL,PODXL,Cell-Cell Contact,PMID: 22814396
SELL,GLYCAM1,Cell-Cell Contact,KEGG: hsa04514
SELL,MADCAM1,Cell-Cell Contact,KEGG: hsa04514
SELPLG,SELE,Cell-Cell Contact,PMC4571854
SELPLG,SELL,Cell-Cell Contact,"PMC2431087; PMID:  8892633,PMID:  8896607"
SELPLG,SELP,Cell-Cell Contact,PMID: 19118202; PMID: 9829984
SEMA4A,NRP1,Cell-Cell Contact,PMID: 27533782
SEMA4A,PLXNA1,Cell-Cell Contact,PMID: 27533782
SEMA4A,PLXNA2,Cell-Cell Contact,PMID: 27533782
SEMA4A,PLXNA3,Cell-Cell Contact,PMID: 27533782
SEMA4A,PLXNA4,Cell-Cell Contact,PMID: 27533782
SEMA4A,PLXNB1,Cell-Cell Contact,PMID: 27533782
SEMA4A,PLXNB2,Cell-Cell Contact,PMID: 27533782
SEMA4A,PLXNB3,Cell-Cell Contact,PMID: 27533782
SEMA4D,PLXNB1,Cell-Cell Contact,PMID: 27533782
SEMA4D,PLXNB2,Cell-Cell Contact,PMID: 27533782
SEMA4D,PLXNB3,Cell-Cell Contact,PMID: 27533782
SEMA4C,PLXNB2,Cell-Cell Contact,PMID: 27533782
SEMA4G,PLXNB2,Cell-Cell Contact,PMID: 27533782
SEMA4A,TIMD2,Cell-Cell Contact,PMID: 22325954
SEMA4D,CD72,Cell-Cell Contact,PMID: 22325954
SEMA5A,PLXNA1,Cell-Cell Contact,PMID: 27533782
SEMA5B,PLXNA1,Cell-Cell Contact,PMID: 27533782
SEMA5A,PLXNA3,Cell-Cell Contact,PMID: 27533782
SEMA5B,PLXNA3,Cell-Cell Contact,PMID: 27533782
SEMA5A,PLXNB3,Cell-Cell Contact,PMID: 27533782
SEMA6D,PLXNA1,Cell-Cell Contact,PMID: 22325954
SEMA6D,KDR,Cell-Cell Contact,PMID: 22325954
SEMA6D,TREM2,Cell-Cell Contact,PMID: 22325954
SEMA6D,TYROBP,Cell-Cell Contact,PMID: 22325954
SEMA6D,PLXNA1,Cell-Cell Contact,PMID: 27533782
SEMA6A,PLXNA2,Cell-Cell Contact,PMID: 27533782
SEMA6B,PLXNA2,Cell-Cell Contact,PMID: 27533782
SEMA6A,PLXNA4,Cell-Cell Contact,PMID: 27533782
SEMA6B,PLXNA4,Cell-Cell Contact,PMID: 27533782
SEMA7A,ITGB1,Cell-Cell Contact,PMID: 22325954
SEMA7A,ITGA1,Cell-Cell Contact,PMID: 22325954
SEMA7A,PLXNC1,Cell-Cell Contact,PMID: 27533782
SIGLEC1,SPN,Cell-Cell Contact,KEGG: hsa04514; PMID: 11238599
THY1,ITGAM,Cell-Cell Contact,PMID: 15850796
THY1,ITGB2,Cell-Cell Contact,PMID: 15850796
THY1,ITGAX,Cell-Cell Contact,PMID: 15850796
THY1,ITGAV,Cell-Cell Contact,PMID: 29212879; PMID: 18346467
THY1,ITGB3,Cell-Cell Contact,PMID: 29212879; PMID: 18346467
TIGIT,NECTIN2,Cell-Cell Contact,PMID: 1313846; PMID:24987108
TIGIT,PVR,Cell-Cell Contact,PMID:24987108
ITGA4,VCAM1,Cell-Cell Contact,KEGG: hsa04514
ITGB1,VCAM1,Cell-Cell Contact,KEGG: hsa04514
ITGA9,VCAM1,Cell-Cell Contact,KEGG: hsa04514
ITGB7,VCAM1,Cell-Cell Contact,KEGG: hsa04514
VSIR,IGSF11,Cell-Cell Contact,KEGG: hsa04514
CXCL1,CXCR2, ,kegg_cytokines
CXCL2,CXCR2, ,kegg_cytokines
CXCL3,CXCR2, ,kegg_cytokines
CXCL5,CXCR2, ,kegg_cytokines
PPBP,CXCR2, ,kegg_cytokines
CXCL6,CXCR2, ,kegg_cytokines
CXCL8,CXCR2, ,kegg_cytokines
CXCL6,CXCR1, ,kegg_cytokines
CXCL8,CXCR1, ,kegg_cytokines
CXCL9,CXCR3, ,kegg_cytokines
CXCL10,CXCR3, ,kegg_cytokines
CXCL11,CXCR3, ,kegg_cytokines
CXCL12,CXCR4, ,kegg_cytokines
CXCL13,CXCR5, ,kegg_cytokines
CXCL16,CXCR6, ,kegg_cytokines
XCL1,XCR1, ,kegg_cytokines
XCL2,XCR1, ,kegg_cytokines
CX3CL1,CX3CR1, ,kegg_cytokines
CCL20,CCR6, ,kegg_cytokines
CCL25,CCR9, ,kegg_cytokines
CCL17,CCR4, ,kegg_cytokines
CCL22,CCR4, ,kegg_cytokines
CCL19,CCR7, ,kegg_cytokines
CCL21,CCR7, ,kegg_cytokines
CCL2,CCR2, ,kegg_cytokines
CCL4L1,CCR5, ,kegg_cytokines
CCL3L3,CCR5, ,kegg_cytokines
CCL13,CCR2, ,kegg_cytokines
CCL13,CCR3, ,kegg_cytokines
CCL7,CCR2, ,kegg_cytokines
CCL7,CCR1, ,kegg_cytokines
CCL5,CCR5, ,kegg_cytokines
CCL5,CCR1, ,kegg_cytokines
CCL5,CCR3, ,kegg_cytokines
CCL14,CCR1, ,kegg_cytokines
CCL16,CCR1, ,kegg_cytokines
CCL23,CCR1, ,kegg_cytokines
CCL15,CCR1, ,kegg_cytokines
CCL15,CCR3, ,kegg_cytokines
CCL8,CCR3, ,kegg_cytokines
CCL11,CCR3, ,kegg_cytokines
CCL24,CCR3, ,kegg_cytokines
CCL26,CCR3, ,kegg_cytokines
CCL28,CCR3, ,kegg_cytokines
CCL28,CCR10, ,kegg_cytokines
CCL27,CCR10, ,kegg_cytokines
IL6,IL6ST, ,kegg_cytokines
IL6,IL6R, ,kegg_cytokines
IL11,IL11RA, ,kegg_cytokines
IL11,IL6ST, ,kegg_cytokines
OSM,LIFR, ,kegg_cytokines
OSM,IL6ST, ,kegg_cytokines
OSM,OSMR, ,kegg_cytokines
LIF,LIFR, ,kegg_cytokines
LIF,IL6ST, ,kegg_cytokines
CNTF,CNTFR, ,kegg_cytokines
CNTF,LIFR, ,kegg_cytokines
CNTF,IL6ST, ,kegg_cytokines
CLCF1,CNTFR, ,kegg_cytokines
CLCF1,LIFR, ,kegg_cytokines
CLCF1,IL6ST, ,kegg_cytokines
CTF1,LIFR, ,kegg_cytokines
CTF1,IL6ST, ,kegg_cytokines
CSF3,CSF3R, ,kegg_cytokines
LEP,LEPR, ,kegg_cytokines
IL4,IL13RA1, ,kegg_cytokines
IL4,IL4R, ,kegg_cytokines
IL13,IL13RA1, ,kegg_cytokines
IL13,IL4R, ,kegg_cytokines
IL12A,IL12RB2, ,kegg_cytokines
IL12A,IL12RB1, ,kegg_cytokines
IL23A,IL12RB1, ,kegg_cytokines
IL23A,IL23R, ,kegg_cytokines
CSF2,CSF2RB, ,kegg_cytokines
CSF2,CSF2RA, ,kegg_cytokines
IL3,IL3RA, ,kegg_cytokines
IL3,CSF2RB, ,kegg_cytokines
IL5,IL5RA, ,kegg_cytokines
IL5,CSF2RB, ,kegg_cytokines
IL2,IL2RG, ,kegg_cytokines
IL2,IL2RB, ,kegg_cytokines
IL2,IL2RA, ,kegg_cytokines
IL4,IL2RG, ,kegg_cytokines
IL7,IL7R, ,kegg_cytokines
IL7,IL2RG, ,kegg_cytokines
IL9,IL9R, ,kegg_cytokines
IL9,IL2RG, ,kegg_cytokines
IL15,IL2RG, ,kegg_cytokines
IL15,IL15RA, ,kegg_cytokines
IL15,IL2RB, ,kegg_cytokines
IL21,IL2RG, ,kegg_cytokines
IL21,IL21R, ,kegg_cytokines
TSLP,CRLF2, ,kegg_cytokines
TSLP,IL7R, ,kegg_cytokines
EPO,EPOR, ,kegg_cytokines
GH1,GHR, ,kegg_cytokines
GH2,GHR, ,kegg_cytokines
PRL,PRLR, ,kegg_cytokines
